ps_partkey,value
268100,846331.92
134271,846137.25
298633,845902.98
12936,845892.58
59443,845785.14
177514,845766.60
27869,845750.54
231238,845749.02
383994,845649.00
29761,845607.32
50175,845381.91
343003,845295.36
53586,845287.04
271301,845172.70
334513,845112.23
160801,845101.42
202233,845085.92
171650,845019.54
359490,844953.38
295018,844943.10
244996,844937.84
68812,844648.70
51363,844542.84
258680,844535.16
94245,844390.40
17824,844357.02
199503,844192.34
284507,843914.25
38188,843899.40
45410,843864.64
99130,843828.27
391058,843783.00
345761,843747.20
142954,843676.77
286393,843655.43
391334,843581.84
1108,843558.18
24667,843392.80
217820,843332.28
118157,843296.57
376253,843292.96
21573,843261.03
100398,843058.32
299127,842915.50
69185,842739.34
393895,842735.61
153084,842568.98
150788,842498.70
181939,842424.80
77709,842411.70
154072,842223.36
318622,842188.49
279274,842153.08
292317,842130.96
183715,842049.92
203049,842045.60
129045,841674.08
352954,841657.50
3548,841626.06
959,841524.39
284798,841490.92
246779,841457.75
65613,841446.72
122073,841241.25
21349,841167.62
56767,841052.70
373754,841030.76
36114,841000.40
123339,840966.05
50609,840961.90
138492,840925.80
108064,840861.56
172267,840851.96
253078,840849.50
80783,840835.10
128063,840825.84
318812,840779.50
74662,840763.20
178857,840671.36
83051,840644.36
166349,840602.90
338576,840378.24
3805,840362.04
72989,840266.01
23715,840249.50
63082,840148.12
202365,839967.39
104073,839951.20
211813,839842.08
365499,839771.40
120292,839767.50
53089,839705.64
154459,839687.29
62754,839581.96
288424,839471.80
21322,839243.79
82837,839161.60
269355,839157.48
352159,839021.61
289260,838881.68
97078,838843.48
78173,838782.50
293991,838777.04
224709,838775.16
34319,838575.25
67055,838526.88
123328,838498.99
282923,838365.88
188437,838253.85
312675,838230.93
261903,838191.11
273478,838164.48
278331,838163.20
276472,838098.00
175604,838094.72
82741,837979.70
131492,837744.60
293511,837703.35
366291,837699.12
281680,837688.16
393729,837657.20
69791,837614.40
388897,837532.31
342613,837509.12
326572,837508.06
223759,837470.30
315795,837429.84
356104,837378.84
81448,837336.36
159733,837083.00
244563,837059.48
375060,836966.90
99448,836654.68
178900,836650.26
378480,836550.40
52667,836545.64
112281,836511.92
67905,836471.70
343354,836466.00
210354,836449.60
41699,836416.88
55294,836352.00
151973,836256.46
227363,836216.70
83610,836215.80
340712,836157.60
2363,836113.76
71766,836103.68
336463,836061.24
100032,835954.07
366049,835685.40
256914,835564.38
9134,835291.64
71556,835007.50
162266,834989.30
88187,834895.08
126769,834849.15
3798,834846.89
98179,834749.75
223833,834510.38
240638,834494.22
250452,834468.39
233448,834382.68
287432,834366.96
261817,834364.48
36480,834259.05
1223,834179.50
264210,833991.34
205024,833948.64
104138,833928.66
113059,833921.10
115288,833824.30
108519,833668.89
300884,833595.44
302524,833491.89
331444,833479.30
217804,833285.70
131634,833212.21
334373,833174.65
85377,833157.60
320673,833114.24
207666,832947.30
119411,832740.88
211906,832655.00
276217,832616.52
48135,832488.66
39273,832472.55
161335,832454.05
137706,832448.64
164184,832376.32
143055,832366.08
216654,832330.30
122666,832020.08
43435,831962.00
307644,831948.90
212955,831888.00
40970,831865.79
380195,831677.49
308307,831627.54
372478,831585.36
35956,831451.25
157668,831368.10
280327,831366.99
318849,831278.36
221784,831236.96
240211,831175.20
126950,831069.06
335586,831024.96
102235,831023.76
164355,831001.52
4610,830951.52
16480,830895.52
233998,830819.48
112461,830811.74
172580,830792.38
357600,830631.56
196709,830610.66
32490,830550.24
189536,830481.20
209154,830474.56
233237,830406.21
191982,830382.84
104622,830100.96
245186,830038.44
10628,829892.80
319956,829865.54
386354,829782.49
116961,829782.18
207363,829773.84
161903,829772.55
290812,829767.55
309016,829730.00
120257,829720.66
199403,829668.48
166639,829622.44
379709,829581.30
375906,829547.51
349049,829523.06
153340,829457.88
4002,829444.72
69902,829392.56
330540,829257.50
253069,829150.28
183778,829117.08
361626,828714.00
308370,828652.70
334082,828561.78
343532,828547.98
143649,828493.38
137656,828282.00
195674,828277.53
33228,828275.60
166503,828236.89
232876,828195.94
171712,827910.72
168643,827885.52
20671,827781.24
188278,827737.02
37656,827683.08
47347,827673.08
70555,827576.00
143578,827519.42
176764,827494.29
52450,827377.32
265424,827333.06
264912,827317.40
371096,827305.38
272824,827282.60
392587,827250.60
149927,827203.08
306316,827200.75
232870,827115.00
218504,827097.45
67639,826793.55
224,826777.14
292594,826756.54
339712,826720.60
366318,826648.40
320638,826584.84
243398,826467.28
325629,826434.84
23503,826271.28
8564,826264.60
143152,826238.45
183680,826053.12
373073,826000.87
31113,825826.29
315061,825799.40
168844,825648.75
96291,825551.08
394079,825462.90
322876,825365.70
142981,825347.16
195502,825081.12
235402,825060.25
155525,824927.04
326165,824912.68
339579,824849.84
19948,824690.18
178447,824604.74
31556,824578.81
52815,824550.60
386620,824419.01
351385,824191.62
143667,824166.75
252872,824056.98
648,824028.10
253805,824010.00
304227,823700.84
150143,823663.51
338156,823616.64
283474,823497.92
348406,823476.15
50991,823318.16
126602,823160.92
332941,823143.20
356322,823097.94
281507,823056.24
85232,822906.00
218818,822738.60
234209,822731.16
362395,822707.10
213782,822681.36
89856,822650.40
179840,822569.12
356402,822529.75
255848,822528.00
115344,822503.16
170053,822479.90
68428,822430.40
333716,822363.60
312694,822282.58
17635,822225.00
309212,822211.02
82823,822099.20
124071,821994.88
79618,821934.60
283686,821760.60
283505,821559.36
26736,821542.68
379301,821472.00
259723,821389.22
213792,821387.84
182633,821375.28
224400,821323.20
75131,821303.64
378652,821217.15
33133,821162.40
383723,820994.66
116233,820978.60
183130,820962.66
168992,820941.82
94972,820938.75
217672,820917.61
323519,820800.00
6488,820783.64
271662,820703.12
127046,820537.36
277923,820385.52
313834,820344.03
11301,820337.40
197400,820295.74
52799,820265.34
24605,820240.46
103862,820047.80
71182,819985.65
84389,819921.48
160368,819879.30
119008,819847.46
178229,819845.74
304733,819845.46
289351,819797.12
387459,819708.78
302054,819567.84
99365,819530.55
361803,819483.06
395002,819482.40
253472,819480.67
79983,819367.85
241152,819279.72
344731,819235.80
304024,819158.68
170928,819052.80
73957,819033.20
385988,818989.70
63308,818958.60
148937,818910.62
143388,818741.00
376480,818722.00
264324,818712.00
127512,818575.38
186653,818573.47
313419,818435.10
305765,818383.20
265752,818382.50
26963,818378.46
346937,818351.68
266723,818057.92
234365,818027.20
104083,818012.58
356459,818007.21
313598,817926.12
210445,817737.72
115990,817609.18
235246,817569.50
90682,817482.40
374302,817459.76
362646,817380.20
399867,817359.48
264896,817347.55
93925,817188.12
5044,817182.51
324930,817132.05
332041,817055.60
133059,817023.64
313747,816956.16
351059,816897.12
14177,816841.32
179711,816795.26
221257,816758.20
161687,816491.00
96492,816463.76
198735,816445.14
195923,816431.89
338754,816419.25
182682,816394.26
253219,816281.76
336740,816171.71
293823,816098.88
162235,816065.87
271713,816036.78
353314,816010.52
137245,815887.14
76323,815823.84
389058,815800.64
211246,815677.60
105152,815484.24
244382,815410.26
199635,815309.00
381903,815252.85
75892,815214.00
290119,815142.00
126028,815063.46
281903,815056.68
332841,814948.54
8100,814878.81
303625,814850.40
246942,814823.76
112070,814809.33
391762,814704.09
58542,814623.84
334387,814563.36
282712,814429.20
140052,814418.71
76031,814340.85
15065,814302.21
206243,814286.40
211693,814237.20
56239,814181.76
336253,814039.20
268573,813973.26
43328,813882.56
36388,813825.78
140219,813798.18
260648,813735.36
11014,813684.12
261566,813682.16
398915,813532.77
17324,813489.60
341840,813440.88
282658,813326.40
24728,813311.95
337989,813219.00
212950,813206.25
114172,813191.67
243790,813124.62
376304,813094.10
26114,812807.82
105633,812608.24
19499,812589.18
74188,812492.25
166268,812467.48
230919,812442.96
216474,812339.56
376423,812338.23
314648,812308.98
189835,812298.72
349243,812109.60
35502,812088.54
47458,812062.20
148754,812061.26
392201,812055.33
47644,812033.06
314262,811919.78
367183,811857.20
38885,811806.52
92258,811770.75
358018,811753.60
107277,811318.62
389358,811313.28
32817,811197.03
230594,811192.52
376089,811153.84
77471,811099.17
40552,811094.76
151754,811038.99
277258,810947.59
12474,810832.62
343517,810806.78
35152,810789.78
361275,810690.32
288628,810593.24
290428,810558.54
241304,810529.20
19563,810482.64
174449,810439.35
184374,810366.12
102604,810275.66
142524,810242.03
85452,810204.76
343650,810204.20
48108,810136.08
340368,810110.07
387909,810066.47
266873,810056.64
79191,809959.70
134675,809932.31
160757,809878.72
313209,809652.80
216747,809645.20
67076,809617.92
302294,809180.89
372308,809126.97
123739,809117.92
286952,809064.35
17306,808890.04
338487,808861.73
182710,808834.20
78941,808827.77
47111,808779.84
236479,808749.13
265399,808703.82
199915,808694.44
35931,808624.74
260788,808582.56
119015,808529.40
229421,808490.12
18259,808479.00
344600,808470.00
398224,808293.86
259088,808279.80
291191,808226.88
124727,808175.07
200771,807971.60
364347,807771.06
246024,807766.74
226633,807745.61
266333,807694.58
265480,807588.40
52076,807531.39
238091,807453.42
162204,807446.00
343884,807369.60
354240,807211.35
315391,807206.04
144069,807149.07
391787,806998.50
215538,806918.97
398893,806842.10
200147,806755.95
395944,806674.00
338362,806664.96
118519,806624.10
117064,806565.42
334621,806481.60
11793,806469.12
311393,806394.41
353729,806270.01
151630,806188.95
185872,806157.24
63705,806133.30
265925,806077.89
91199,806074.18
224169,806000.86
254932,805875.63
342115,805779.00
260989,805732.83
148731,805731.30
374662,805652.90
41231,805636.17
325686,805627.89
138464,805400.49
219833,805386.68
86880,805308.39
94681,805125.10
371839,805034.37
135139,804929.40
164347,804913.12
206868,804884.82
161465,804723.50
106093,804695.00
307820,804658.03
68844,804652.78
102778,804558.40
118622,804508.92
34424,804500.25
393341,804475.08
317025,804467.82
315154,804441.00
82387,804412.05
163411,804354.81
394313,804226.25
337466,804189.96
337631,804108.64
383810,804103.65
343957,803875.07
172076,803857.56
118174,803748.11
86415,803584.32
319637,803463.30
66915,803456.70
279467,803443.82
150594,803429.48
121234,803405.80
170104,803295.90
390925,803271.55
45308,803071.26
262757,803038.74
388872,803037.24
258932,802975.29
339996,802947.78
277215,802919.28
173125,802875.15
187249,802637.50
48830,802578.84
339652,802480.46
389306,802389.32
53790,802364.24
350139,802259.32
94779,802055.43
236259,802017.37
94046,801896.61
50208,801728.35
186147,801697.40
270746,801520.08
346014,801436.52
239834,801349.22
243524,801238.74
221570,801155.16
99832,801043.23
323312,801011.36
27228,800897.65
39998,800836.40
236294,800764.36
287304,800716.96
30814,800635.52
24767,800448.00
131423,800345.60
143449,800312.88
126628,800311.20
203623,800310.78
385474,800264.24
95294,800239.94
359950,800217.50
14328,800107.21
143730,799996.12
308792,799838.20
177516,799767.95
329337,799730.10
24842,799705.76
58398,799591.56
294602,799526.42
15648,799514.10
160650,799484.40
205127,799483.54
170921,799461.90
32528,799394.40
101778,799393.21
307635,799374.00
188928,799372.56
306458,799361.83
363550,799341.18
386051,799319.34
347449,799298.80
35407,799249.44
56155,799223.04
292869,799105.65
224633,799035.50
319686,799017.28
141064,798960.18
282193,798594.04
286843,798502.24
6730,798470.64
64980,798346.56
161476,798289.80
233696,798280.56
53215,798130.96
148823,797997.46
336562,797905.92
13354,797726.39
285474,797725.72
156654,797534.88
85588,797313.51
79586,797236.80
110768,797156.64
108782,797113.11
49355,797041.48
73191,797022.96
271754,796826.70
288220,796758.55
28937,796674.34
355442,796461.12
110406,796381.44
266649,796061.80
135733,796046.13
256388,795980.35
110358,795793.03
281598,795665.12
102488,795524.15
161620,795482.37
181407,795458.56
154912,795354.00
7305,795294.59
209849,795214.40
247857,795179.22
123084,795157.58
3622,795156.24
164420,795026.40
372041,795021.93
138741,794901.80
173463,794855.40
326902,794814.02
298516,794781.81
138948,794755.98
173454,794713.82
48527,794599.68
276480,794598.94
243135,794499.84
305201,794465.16
251308,794415.33
367269,794398.05
96409,794296.14
380134,794177.56
328721,794174.64
60814,794107.03
183634,793954.16
169076,793886.24
213839,793881.16
167838,793844.58
289686,793808.40
309290,793755.04
171880,793715.68
335239,793679.97
282282,793635.36
218481,793510.53
171714,793413.00
228792,793354.05
57890,793337.72
371717,793287.30
321869,793284.75
194811,793139.27
222530,793091.22
5768,793022.54
351309,792995.84
241758,792913.55
176180,792909.60
358224,792883.20
390258,792856.75
64990,792854.23
148240,792787.35
109664,792713.90
134044,792674.68
102833,792640.40
171310,792571.78
295067,792477.28
141413,791960.10
164948,791892.30
303681,791880.64
143367,791739.06
264980,791613.60
386850,791613.52
214181,791580.00
318783,791547.68
113037,791461.44
9905,791403.95
86883,791244.11
317034,791226.48
373189,791134.18
82323,791123.70
128586,791105.43
55805,791080.00
139397,791041.68
268642,790987.89
275562,790927.42
92309,790812.20
290299,790628.27
330761,790619.83
63198,790566.75
77114,790516.80
63288,790501.14
281392,790271.37
234780,790219.15
386820,790188.21
14176,789734.47
71934,789725.70
213069,789691.24
33860,789677.00
185623,789607.50
199596,789584.61
388857,789517.82
331178,789461.78
182086,789387.62
287578,789230.32
85072,789194.40
161293,788917.56
66158,788907.75
335576,788600.52
349039,788592.35
257797,788560.43
310928,788529.64
254697,788487.84
347149,788468.86
56964,788383.05
363687,788350.09
166703,788273.85
86669,787691.04
329067,787580.64
10653,787333.20
143495,787251.36
203178,787035.10
65303,786975.20
343903,786967.67
278583,786882.78
108816,786825.45
263470,786802.50
179977,786802.03
315055,786796.08
313591,786734.75
340755,786683.10
340092,786610.50
194702,786517.68
107613,786471.80
146469,786436.24
28467,786419.10
22944,786411.57
265476,786400.00
191466,786359.64
81459,786352.47
51467,786253.44
389380,786213.20
275325,786212.69
356839,786149.58
13865,786145.75
333606,786131.10
93478,786088.05
54349,786019.68
305915,785904.30
362804,785896.02
254365,785839.62
21114,785701.00
336841,785681.72
3449,785660.54
24357,785580.84
327228,785524.74
351945,785423.55
176894,785418.48
20971,785348.84
397784,785337.52
205902,785337.12
156596,785333.50
275485,785248.00
227440,785240.70
144528,785193.76
287206,785025.60
372881,785017.50
374802,785004.00
301758,785003.05
294016,784992.46
191257,784949.70
96775,784939.76
158633,784918.40
119327,784847.57
151648,784709.12
19711,784685.70
172492,784674.54
384970,784599.40
306577,784596.10
113292,784585.36
289216,784579.84
69306,784470.10
198653,784448.82
168662,784401.06
236503,784232.28
5395,784193.32
156779,784057.30
292378,783966.00
156781,783962.88
154491,783955.16
15053,783906.30
222653,783841.96
82299,783783.00
203640,783755.98
351511,783717.76
170232,783715.80
98025,783669.90
236982,783589.95
341502,783564.00
170025,783360.76
262712,783301.68
383151,783200.46
110600,783189.30
150157,783083.68
223047,782673.54
113742,782420.00
141271,782356.50
260774,782195.13
310570,782194.14
290048,782190.02
42416,782094.15
3829,782080.47
275272,782073.77
45642,782061.66
17387,781815.06
31387,781781.04
228666,781769.04
369304,781736.96
390224,781711.30
391612,781562.25
149242,781522.64
295210,781485.00
54559,781327.78
47443,781155.21
217267,781140.75
317764,781117.71
300179,781040.82
187221,780897.06
16620,780415.20
322628,780362.70
240216,780362.31
110339,780220.04
335813,780171.33
11730,780118.66
108866,780102.58
138259,780066.54
143886,780007.14
